SIGLA_PARTIDO,ANO_ELEICAO,UF,CODIGO_CARGO,QTDE_CANDIDATOS,QTDE_VOTOS,QTDE_ELEITOS
PPS,2000,ES,11,12,64259,1.0
PPS,2000,GO,11,27,103240,7.0
PPS,2000,MG,11,84,230880,23.0
PPS,2000,MS,11,10,32198,2.0
PPS,2000,MT,11,31,75187,19.0
PPS,2000,PB,11,10,9005,2.0
PPS,2000,PE,11,25,294861,10.0
PPS,2000,PI,11,34,64512,12.0
PPS,2000,PR,11,53,192529,15.0
PPS,2000,RJ,11,10,117774,
PPS,2000,RN,11,22,24028,4.0
PPS,2000,RS,11,5,13343,
PPS,2000,SC,11,15,73659,1.0
PPS,2000,SP,11,129,1102318,31.0
PRN,2000,AL,11,1,3491,
PRN,2000,AM,11,2,264,
PRN,2000,BA,11,8,5539,2.0
PRN,2000,ES,11,1,3454,1.0
PRN,2000,MG,11,4,2124,
PRN,2000,MT,11,1,9,
PRN,2000,PB,11,1,9,
PRN,2000,PR,11,3,866,
PRN,2000,RJ,11,2,295,
PRN,2000,RS,11,1,97,
PRN,2000,SP,11,4,4398,
PRONA,2000,MG,11,1,3174,
PRONA,2000,RJ,11,4,34493,
PRONA,2000,RS,11,3,1970,
PRONA,2000,SP,11,6,194621,
PRP,2000,AL,11,5,1979,
PRP,2000,BA,11,9,9188,
PRP,2000,GO,11,1,2550,
PRP,2000,MG,11,5,31320,3.0
PRP,2000,PB,11,4,9586,1.0
PRP,2000,PI,11,2,2727,1.0
PRP,2000,PR,11,16,45752,4.0
PRP,2000,RJ,11,5,20453,
PRP,2000,SP,11,19,36441,4.0
PRTB,2000,AL,11,10,16284,3.0
PRTB,2000,AM,11,1,1887,
PRTB,2000,GO,11,2,5202,
PRTB,2000,MG,11,10,15514,
PRTB,2000,PE,11,2,4272,
PRTB,2000,PI,11,2,1549,
PRTB,2000,PR,11,4,7824,
PRTB,2000,RJ,11,2,1484,
PRTB,2000,RS,11,1,300,
PRTB,2000,SP,11,8,24330,
PSB,2000,AL,11,48,224954,12.0
PSB,2000,AM,11,2,418,
PSB,2000,BA,11,20,66640,6.0
PSB,2000,CE,11,13,45657,3.0
PSB,2000,ES,11,20,118812,6.0
PSB,2000,GO,11,4,3775,
PSB,2000,MG,11,61,751149,13.0
PSB,2000,MS,11,5,17490,
PSB,2000,MT,11,7,8956,1.0
PSB,2000,PB,11,4,13386,1.0
PSB,2000,PE,11,54,407305,32.0
PSB,2000,PI,11,8,9503,2.0
PSB,2000,PR,11,24,63723,3.0
PSB,2000,RJ,11,20,339416,8.0
PSB,2000,RN,11,24,219276,6.0
PSB,2000,RS,11,32,89635,7.0
PSB,2000,SE,11,1,51018,
PSB,2000,SP,11,61,1069002,12.0
PSC,2000,AL,11,4,9695,1.0
PSC,2000,BA,11,45,168484,12.0
PSC,2000,CE,11,2,88,
PSC,2000,ES,11,5,21494,
PSC,2000,GO,11,21,37572,6.0
PSC,2000,MG,11,21,74868,6.0
PSC,2000,MS,11,1,798,
PSC,2000,PB,11,4,8339,
PSC,2000,PE,11,5,94764,
PSC,2000,PI,11,1,11,
PSC,2000,PR,11,12,26721,4.0
PSC,2000,RJ,11,5,8416,
PSC,2000,RN,11,2,1380,
PSC,2000,RS,11,2,1037,
PSC,2000,SC,11,1,88,
PSC,2000,SP,11,8,23837,
PSD,2000,AL,11,6,16189,1.0
PSD,2000,BA,11,10,32578,2.0
PSD,2000,CE,11,60,351207,37.0
PSD,2000,ES,11,3,20836,1.0
PSD,2000,GO,11,26,56557,10.0
PSD,2000,MG,11,67,186089,18.0
PSD,2000,MS,11,5,8122,
PSD,2000,PR,11,2,3513,1.0
PSD,2000,RJ,11,3,14889,1.0
PSD,2000,RN,11,5,4291,1.0
PSD,2000,SP,11,34,107655,13.0
PSDB,2000,AL,11,46,208684,30.0
PSDB,2000,AM,11,2,5055,1.0
PSDB,2000,BA,11,74,387333,25.0
PSDB,2000,CE,11,135,904593,83.0
PSDB,2000,ES,11,41,384994,19.0
PSDB,2000,GO,11,143,537588,60.0
PSDB,2000,MG,11,293,1457919,136.0
PSDB,2000,MS,11,45,204324,23.0
PSDB,2000,MT,11,87,398927,44.0
PSDB,2000,PB,11,60,122965,24.0
PSDB,2000,PE,11,61,378205,29.0
PSDB,2000,PI,11,91,407413,50.0
PSDB,2000,PR,11,177,934432,96.0
PSDB,2000,RJ,11,33,1224057,11.0
PSDB,2000,RN,11,26,103773,11.0
PSDB,2000,RS,11,42,408167,14.0
PSDB,2000,SC,11,37,150159,19.0
PSDB,2000,SE,11,1,4712,1.0
PSDB,2000,SP,11,398,3893792,177.0
PSDC,2000,BA,11,7,22552,
PSDC,2000,CE,11,3,7260,
PSDC,2000,ES,11,1,309,
PSDC,2000,GO,11,11,11613,2.0
PSDC,2000,MG,11,3,962,1.0
PSDC,2000,MT,11,2,62,
PSDC,2000,PB,11,1,515,
PSDC,2000,PE,11,12,57163,5.0
PSDC,2000,PR,11,3,4316,
PSDC,2000,RJ,11,1,2325,
PSDC,2000,RN,11,3,1482,
PSDC,2000,SP,11,10,25637,1.0
PSL,2000,AL,11,12,18382,3.0
PSL,2000,AM,11,1,965,
PSL,2000,BA,11,16,61573,8.0
PSL,2000,ES,11,1,45,
PSL,2000,GO,11,6,7242,
PSL,2000,MG,11,7,24304,1.0
PSL,2000,PB,11,2,16952,2.0
PSL,2000,PE,11,10,67211,1.0
PSL,2000,PI,11,1,1465,
PSL,2000,PR,11,22,40449,10.0
PSL,2000,RJ,11,1,81,
PSL,2000,SP,11,8,21788,2.0
PST,2000,AL,11,2,1084,
PST,2000,AM,11,2,2564,1.0
PST,2000,BA,11,7,15423,1.0
PST,2000,GO,11,16,49269,4.0
PST,2000,MG,11,4,5237,
PST,2000,MS,11,5,5124,
PST,2000,PB,11,2,7904,
PST,2000,PE,11,4,17747,
PST,2000,PR,11,7,19951,2.0
PST,2000,RJ,11,1,223,
PST,2000,SP,11,12,25357,1.0
PSTU,2000,BA,11,2,377,
PSTU,2000,CE,11,1,1819,
PSTU,2000,GO,11,1,7251,
PSTU,2000,MG,11,7,25528,
PSTU,2000,MS,11,2,577,
PSTU,2000,PB,11,1,4908,
PSTU,2000,PE,11,2,3094,
PSTU,2000,PR,11,4,1522,
PSTU,2000,RJ,11,6,19722,
PSTU,2000,RN,11,2,1497,
PSTU,2000,RS,11,4,4055,
PSTU,2000,SC,11,1,50,
PSTU,2000,SP,11,9,19042,
PT,2000,AL,11,16,63441,
PT,2000,AM,11,2,311,
PT,2000,BA,11,107,700934,7.0
PT,2000,CE,11,22,75854,2.0
PT,2000,ES,11,13,60801,
PT,2000,GO,11,18,251431,
PT,2000,MG,11,188,849306,34.0
PT,2000,MS,11,39,272642,11.0
PT,2000,MT,11,20,89107,1.0
PT,2000,PB,11,29,80404,2.0
PT,2000,PE,11,24,333541,3.0
PT,2000,PI,11,22,135120,1.0
PT,2000,PR,11,70,657788,9.0
PT,2000,RJ,11,26,892788,1.0
PT,2000,RN,11,27,103219,1.0
PT,2000,RS,11,262,1355252,33.0
PT,2000,SC,11,117,543144,13.0
PT,2000,SE,11,1,122018,1.0
PT,2000,SP,11,163,4745383,33.0
PT do B,2000,AL,11,2,6724,1.0
PT do B,2000,BA,11,15,40641,4.0
PT do B,2000,CE,11,1,4687,
PT do B,2000,ES,11,1,9,
PT do B,2000,MG,11,2,2639,
PT do B,2000,PE,11,1,94,
PT do B,2000,RJ,11,7,55094,
PT do B,2000,RS,11,1,11546,
PT do B,2000,SP,11,8,15170,
PTB,2000,AL,11,12,35542,4.0
PTB,2000,AM,11,3,9241,2.0
PTB,2000,BA,11,161,713414,74.0
PTB,2000,CE,11,24,83844,7.0
PTB,2000,ES,11,13,205382,4.0
PTB,2000,GO,11,17,228198,4.0
PTB,2000,MG,11,190,638640,75.0
PTB,2000,MS,11,7,19989,1.0
PTB,2000,MT,11,17,36238,4.0
PTB,2000,PB,11,27,95622,11.0
PTB,2000,PE,11,9,25962,1.0
PTB,2000,PI,11,41,68586,15.0
PTB,2000,PR,11,105,482974,41.0
PTB,2000,RJ,11,14,857905,2.0
PTB,2000,RN,11,7,9414,1.0
PTB,2000,RS,11,73,326858,31.0
PTB,2000,SC,11,14,28747,1.0
PTB,2000,SP,11,192,1349484,73.0
PTN,2000,GO,11,1,2370,1.0
PTN,2000,MG,11,7,5331,1.0
PTN,2000,PB,11,1,1919,
PTN,2000,PR,11,1,175,
PTN,2000,RN,11,2,1396,
PTN,2000,SP,11,6,23918,
PV,2000,AL,11,1,17234,
PV,2000,BA,11,5,6359,1.0
PV,2000,CE,11,3,30809,2.0
PV,2000,ES,11,3,8752,
PV,2000,GO,11,1,182,
PV,2000,MG,11,7,18316,1.0
PV,2000,MS,11,1,16674,
PV,2000,MT,11,2,2717,
PV,2000,PB,11,1,3160,
PV,2000,PE,11,5,16684,
PV,2000,PR,11,4,6813,
PV,2000,RJ,11,20,112281,4.0
PV,2000,RS,11,4,11391,
PV,2000,SC,11,7,9354,
PV,2000,SE,11,1,2522,
PV,2000,SP,11,58,374013,4.0
DEM,2016,AL,13,252,69059,56.0
DEM,2016,AM,13,31,3967,3.0
DEM,2016,BA,13,1662,495649,294.0
DEM,2016,CE,13,292,90182,37.0
DEM,2016,ES,13,298,73920,39.0
DEM,2016,GO,13,799,123660,119.0
DEM,2016,MG,13,3640,522713,564.0
DEM,2016,MS,13,282,62420,55.0
DEM,2016,MT,13,609,105396,103.0
DEM,2016,PB,13,495,98543,137.0
DEM,2016,PE,13,464,123542,47.0
DEM,2016,PI,13,192,40255,27.0
DEM,2016,PR,13,1304,272618,243.0
DEM,2016,RJ,13,773,375689,55.0
DEM,2016,RN,13,392,89124,107.0
DEM,2016,RS,13,638,148893,101.0
DEM,2016,SC,13,454,111447,57.0
DEM,2016,SE,13,157,45955,28.0
DEM,2016,SP,13,4098,1108388,527.0
DEM,2016,TO,13,169,22178,40.0
NOVO,2016,MG,13,29,32273,1.0
NOVO,2016,PR,13,18,15073,
NOVO,2016,RJ,13,31,73672,1.0
NOVO,2016,RS,13,16,26363,1.0
NOVO,2016,SP,13,42,121498,1.0
PC do B,2016,AL,13,85,27533,11.0
PC do B,2016,AM,13,42,2706,
PC do B,2016,BA,13,1422,347694,210.0
PC do B,2016,CE,13,590,175105,87.0
PC do B,2016,ES,13,204,28509,15.0
PC do B,2016,GO,13,408,60106,24.0
PC do B,2016,MG,13,1437,244429,92.0
PC do B,2016,MS,13,40,5675,
PC do B,2016,MT,13,31,4637,1.0
PC do B,2016,PB,13,241,53038,32.0
PC do B,2016,PE,13,476,156699,55.0
PC do B,2016,PI,13,165,31585,43.0
PC do B,2016,PR,13,190,44652,9.0
PC do B,2016,RJ,13,397,106173,10.0
PC do B,2016,RN,13,298,52374,42.0
PC do B,2016,RS,13,427,103103,27.0
PC do B,2016,SC,13,201,40704,6.0
PC do B,2016,SE,13,120,27026,11.0
PC do B,2016,SP,13,1347,335631,48.0
PC do B,2016,TO,13,45,8465,2.0
PCB,2016,CE,13,5,1372,
PCB,2016,MG,13,31,4546,
PCB,2016,PE,13,67,4560,
PCB,2016,PR,13,1,109,
PCB,2016,RJ,13,3,2761,
PCB,2016,RS,13,2,447,
PCB,2016,SC,13,1,42,
PCB,2016,SE,13,29,5175,1.0
PCB,2016,SP,13,4,1274,
PCO,2016,BA,13,3,532,
PCO,2016,MG,13,1,33,
PCO,2016,MS,13,1,52,
PCO,2016,PE,13,7,330,
PCO,2016,PI,13,3,47,
PCO,2016,PR,13,1,64,
PCO,2016,RJ,13,4,270,
PCO,2016,RS,13,1,51,
PCO,2016,SP,13,14,655,
PDT,2016,AL,13,288,79111,53.0
PDT,2016,AM,13,24,3944,5.0
PDT,2016,BA,13,1362,324601,263.0
PDT,2016,CE,13,1245,694554,394.0
PDT,2016,ES,13,619,145175,74.0
PDT,2016,GO,13,883,129473,150.0
PDT,2016,MG,13,3356,492555,427.0
PDT,2016,MS,13,457,100410,71.0
PDT,2016,MT,13,498,69937,70.0
PDT,2016,PB,13,370,71817,73.0
PDT,2016,PE,13,689,220763,100.0
PDT,2016,PI,13,385,92296,104.0
PDT,2016,PR,13,1635,407763,289.0
PDT,2016,RJ,13,948,340647,70.0
PDT,2016,RN,13,230,85431,51.0
PDT,2016,RS,13,3320,772473,734.0
PDT,2016,SC,13,663,149371,76.0
PDT,2016,SE,13,219,58482,50.0
PDT,2016,SP,13,2724,669618,245.0
PDT,2016,TO,13,177,27279,43.0
PEN,2016,AL,13,90,30591,11.0
PEN,2016,AM,13,13,1201,1.0
PEN,2016,BA,13,581,104125,37.0
PEN,2016,CE,13,456,164983,59.0
PEN,2016,ES,13,286,48829,17.0
PEN,2016,GO,13,202,25805,5.0
PEN,2016,MG,13,1334,172557,57.0
PEN,2016,MS,13,331,48740,28.0
PEN,2016,MT,13,22,2632,
PEN,2016,PB,13,50,8347,9.0
PEN,2016,PE,13,379,112053,16.0
PEN,2016,PI,13,76,28247,5.0
PEN,2016,PR,13,445,65603,29.0
PEN,2016,RJ,13,463,110688,18.0
PEN,2016,RN,13,172,36353,16.0
PEN,2016,RS,13,208,32091,3.0
PEN,2016,SC,13,178,24577,5.0
PEN,2016,SE,13,97,20401,11.0
PEN,2016,SP,13,2268,313957,95.0
PEN,2016,TO,13,109,12709,11.0
PHS,2016,AL,13,191,32646,23.0
PHS,2016,AM,13,25,2101,3.0
PHS,2016,BA,13,704,230510,67.0
PHS,2016,CE,13,207,66321,28.0
PHS,2016,ES,13,237,59787,19.0
PHS,2016,GO,13,574,86392,62.0
PHS,2016,MG,13,2473,439632,220.0
PHS,2016,MS,13,100,16455,5.0
PHS,2016,MT,13,99,10012,4.0
PHS,2016,PB,13,133,35783,26.0
PHS,2016,PE,13,480,113992,41.0
PHS,2016,PI,13,151,29830,26.0
PHS,2016,PR,13,633,145868,59.0
PHS,2016,RJ,13,688,267257,38.0
PHS,2016,RN,13,282,58233,40.0
PHS,2016,RS,13,87,12537,4.0
PHS,2016,SC,13,42,9517,2.0
PHS,2016,SE,13,95,21318,9.0
PHS,2016,SP,13,1733,405167,68.0
PHS,2016,TO,13,112,13546,15.0
PMB,2016,AL,13,28,5750,7.0
PMB,2016,AM,13,34,648,
PMB,2016,BA,13,333,51117,20.0
PMB,2016,CE,13,270,105943,47.0
PMB,2016,ES,13,117,13769,3.0
PMB,2016,GO,13,164,29950,9.0
PMB,2016,MG,13,246,47158,15.0
PMB,2016,MS,13,25,4061,
PMB,2016,MT,13,109,18220,15.0
PMB,2016,PB,13,65,11291,5.0
PMB,2016,PE,13,125,29911,7.0
PMB,2016,PI,13,51,13376,7.0
PMB,2016,PR,13,232,42817,20.0
PMB,2016,RJ,13,489,93528,8.0
PMB,2016,RN,13,128,50199,14.0
PMB,2016,SC,13,6,1284,
PMB,2016,SE,13,38,7898,4.0
PMB,2016,SP,13,917,132684,12.0
PMB,2016,TO,13,19,2288,
PMDB,2016,AL,13,762,232335,190.0
PMDB,2016,AM,13,77,12396,13.0
PMDB,2016,BA,13,1900,498815,351.0
PMDB,2016,CE,13,882,328158,181.0
PMDB,2016,ES,13,600,120236,67.0
PMDB,2016,GO,13,1675,333592,351.0
PMDB,2016,MG,13,5939,990477,1060.0
PMDB,2016,MS,13,574,130926,117.0
PMDB,2016,MT,13,803,137565,147.0
PMDB,2016,PB,13,991,205671,280.0
PMDB,2016,PE,13,831,269909,161.0
PMDB,2016,PI,13,784,169229,251.0
PMDB,2016,PR,13,2491,436474,463.0
PMDB,2016,RJ,13,1148,946572,162.0
PMDB,2016,RN,13,911,211837,292.0
PMDB,2016,RS,13,4356,1044431,1159.0
PMDB,2016,SC,13,3078,807133,847.0
PMDB,2016,SE,13,401,108213,90.0
PMDB,2016,SP,13,5272,1276018,677.0
PMDB,2016,TO,13,659,82280,169.0
PMN,2016,AL,13,188,36373,32.0
PMN,2016,AM,13,19,1971,2.0
PMN,2016,BA,13,144,31432,10.0
PMN,2016,CE,13,251,78861,39.0
PMN,2016,ES,13,366,73116,35.0
PMN,2016,GO,13,171,47706,11.0
PMN,2016,MG,13,1130,236556,99.0
PMN,2016,MS,13,130,28035,4.0
PMN,2016,MT,13,40,7533,1.0
PMN,2016,PB,13,130,33226,20.0
PMN,2016,PE,13,447,102859,34.0
PMN,2016,PI,13,81,17237,10.0
PMN,2016,PR,13,479,97652,50.0
PMN,2016,RJ,13,343,190885,14.0
PMN,2016,RN,13,98,25196,13.0
PMN,2016,RS,13,99,10221,
PMN,2016,SC,13,12,1483,
PMN,2016,SE,13,158,29075,15.0
PMN,2016,SP,13,807,130937,17.0
PMN,2016,TO,13,94,12297,7.0
PP,2016,AL,13,387,112139,85.0
PP,2016,AM,13,55,5779,10.0
PP,2016,BA,13,1970,471846,439.0
PP,2016,CE,13,476,173134,114.0
PP,2016,ES,13,403,89856,53.0
PP,2016,GO,13,938,161150,188.0
PP,2016,MG,13,3550,573716,572.0
PP,2016,MS,13,186,50426,18.0
PP,2016,MT,13,522,91838,96.0
PP,2016,PB,13,446,114953,105.0
PP,2016,PE,13,553,202150,98.0
PP,2016,PI,13,857,197928,250.0
PP,2016,PR,13,1510,313333,262.0
PP,2016,RJ,13,1086,413679,106.0
PP,2016,RN,13,325,77693,89.0
PP,2016,RS,13,4149,969513,1140.0
PP,2016,SC,13,1983,521613,495.0
PP,2016,SE,13,100,27839,28.0
PP,2016,SP,13,2457,608261,267.0
PP,2016,TO,13,287,34780,62.0
PPL,2016,AL,13,133,44353,14.0
PPL,2016,AM,13,8,719,1.0
PPL,2016,BA,13,324,62332,9.0
PPL,2016,CE,13,210,104724,9.0
PPL,2016,ES,13,76,8991,2.0
PPL,2016,GO,13,135,16937,4.0
PPL,2016,MG,13,393,50261,8.0
PPL,2016,MS,13,68,6907,1.0
PPL,2016,MT,13,3,753,
PPL,2016,PB,13,41,10744,4.0
PPL,2016,PE,13,181,34561,3.0
PPL,2016,PI,13,83,15446,8.0
PPL,2016,PR,13,278,45552,15.0
PPL,2016,RJ,13,307,32594,2.0
PPL,2016,RN,13,4,2350,1.0
PPL,2016,RS,13,40,9795,3.0
PPL,2016,SC,13,9,1760,
PPL,2016,SE,13,52,5113,
PPL,2016,SP,13,361,47228,1.0
PPL,2016,TO,13,35,7791,4.0
PPS,2016,AL,13,240,39305,26.0
PPS,2016,AM,13,38,4019,4.0
PPS,2016,BA,13,813,229580,100.0
PPS,2016,CE,13,426,171117,55.0
PPS,2016,ES,13,308,88121,26.0
PPS,2016,GO,13,566,99639,82.0
PPS,2016,MG,13,2254,391128,281.0
PPS,2016,MS,13,208,39209,20.0
PPS,2016,MT,13,227,32999,35.0
PPS,2016,PB,13,213,40994,33.0
PPS,2016,PE,13,430,107477,28.0
PPS,2016,PI,13,165,46106,31.0
PPS,2016,PR,13,1303,287967,178.0
PPS,2016,RJ,13,833,250413,52.0
PPS,2016,RN,13,155,32715,22.0
PPS,2016,RS,13,583,123351,62.0
PPS,2016,SC,13,391,81912,43.0
PPS,2016,SE,13,219,59482,27.0
PPS,2016,SP,13,3561,868357,384.0
PPS,2016,TO,13,266,28251,64.0
PR,2016,AL,13,179,68333,42.0
PR,2016,AM,13,53,7868,10.0
PR,2016,BA,13,1100,261847,212.0
PR,2016,CE,13,660,270760,111.0
PR,2016,ES,13,239,45404,23.0
PR,2016,GO,13,983,169447,148.0
PR,2016,MG,13,3508,498851,586.0
PR,2016,MS,13,429,84595,73.0
PR,2016,MT,13,493,81957,104.0
PR,2016,PB,13,396,96497,114.0
PR,2016,PE,13,817,230946,148.0
PR,2016,PI,13,260,47383,69.0
PR,2016,PR,13,1292,247075,213.0
PR,2016,RJ,13,789,283460,47.0
PR,2016,RN,13,409,112801,111.0
PR,2016,RS,13,270,70270,17.0
PR,2016,SC,13,1034,228635,170.0
PR,2016,SE,13,151,42762,27.0
PR,2016,SP,13,3689,949911,359.0
PR,2016,TO,13,456,61283,103.0
PRB,2016,AL,13,225,57370,38.0
PRB,2016,AM,13,22,3705,5.0
PRB,2016,BA,13,1262,290420,165.0
PRB,2016,CE,13,473,168662,75.0
PRB,2016,ES,13,339,66976,20.0
PRB,2016,GO,13,518,85330,54.0
PRB,2016,MG,13,2723,390478,271.0
PRB,2016,MS,13,183,34385,16.0
PRB,2016,MT,13,303,45696,31.0
PRB,2016,PB,13,284,78981,39.0
PRB,2016,PE,13,530,156543,58.0
PRB,2016,PI,13,250,50966,54.0
PRB,2016,PR,13,590,123686,57.0
PRB,2016,RJ,13,970,377048,55.0
PRB,2016,RN,13,257,62640,47.0
PRB,2016,RS,13,508,140355,56.0
PRB,2016,SC,13,320,62924,17.0
PRB,2016,SE,13,256,52016,29.0
PRB,2016,SP,13,3263,1013927,250.0
PRB,2016,TO,13,296,37474,60.0
PROS,2016,AL,13,86,23609,18.0
PROS,2016,AM,13,54,5979,4.0
PROS,2016,BA,13,567,101957,61.0
PROS,2016,CE,13,182,67239,31.0
PROS,2016,ES,13,187,37210,10.0
PROS,2016,GO,13,765,139475,93.0
PROS,2016,MG,13,1820,249976,176.0
PROS,2016,MS,13,182,28129,19.0
PROS,2016,MT,13,152,24618,23.0
PROS,2016,PB,13,106,22296,24.0
PROS,2016,PE,13,379,79368,30.0
PROS,2016,PI,13,142,24876,28.0
PROS,2016,PR,13,659,135246,79.0
PROS,2016,RJ,13,369,105308,22.0
PROS,2016,RN,13,147,36114,26.0
PROS,2016,RS,13,183,28734,4.0
PROS,2016,SC,13,65,20973,5.0
PROS,2016,SE,13,126,28428,20.0
PROS,2016,SP,13,1577,321736,90.0
PROS,2016,TO,13,166,21646,41.0
PRP,2016,AL,13,227,54661,54.0
PRP,2016,AM,13,17,1610,1.0
PRP,2016,BA,13,471,100578,58.0
PRP,2016,CE,13,200,97532,22.0
PRP,2016,ES,13,397,86188,28.0
PRP,2016,GO,13,397,112945,31.0
PRP,2016,MG,13,453,74928,17.0
PRP,2016,MS,13,55,10639,10.0
PRP,2016,MT,13,108,33255,10.0
PRP,2016,PB,13,113,26505,21.0
PRP,2016,PE,13,533,146422,49.0
PRP,2016,PI,13,171,48816,31.0
PRP,2016,PR,13,313,72542,17.0
PRP,2016,RJ,13,577,176216,17.0
PRP,2016,RN,13,168,31002,11.0
PRP,2016,RS,13,16,1438,
PRP,2016,SC,13,176,23760,6.0
PRP,2016,SE,13,152,35315,21.0
PRP,2016,SP,13,1848,368427,81.0
PRP,2016,TO,13,96,13281,13.0
PRTB,2016,AL,13,168,42582,28.0
PRTB,2016,AM,13,19,2163,1.0
PRTB,2016,BA,13,359,56282,28.0
PRTB,2016,CE,13,249,145432,22.0
PRTB,2016,ES,13,128,22679,7.0
PRTB,2016,GO,13,441,74140,35.0
PRTB,2016,MG,13,851,126283,57.0
PRTB,2016,MS,13,27,3241,2.0
PRTB,2016,MT,13,68,16267,3.0
PRTB,2016,PB,13,139,27467,13.0
PRTB,2016,PE,13,288,117494,24.0
PRTB,2016,PI,13,212,37019,43.0
PRTB,2016,PR,13,334,56854,11.0
PRTB,2016,RJ,13,546,192734,20.0
PRTB,2016,RN,13,41,8995,2.0
PRTB,2016,RS,13,31,2793,
PRTB,2016,SC,13,8,446,
PRTB,2016,SE,13,39,14806,4.0
PRTB,2016,SP,13,887,136254,8.0
PRTB,2016,TO,13,106,17498,15.0
PSB,2016,AL,13,274,60256,45.0
PSB,2016,AM,13,32,5623,4.0
PSB,2016,BA,13,1441,321910,202.0
PSB,2016,CE,13,373,102907,57.0
PSB,2016,ES,13,557,128450,69.0
PSB,2016,GO,13,774,150999,91.0
PSB,2016,MG,13,2986,520235,371.0
PSB,2016,MS,13,396,85806,62.0
PSB,2016,MT,13,767,155686,143.0
PSB,2016,PB,13,1180,312278,394.0
PSB,2016,PE,13,1344,622824,355.0
PSB,2016,PI,13,759,159394,248.0
PSB,2016,PR,13,1258,285649,183.0
PSB,2016,RJ,13,886,273832,63.0
PSB,2016,RN,13,383,103428,113.0
PSB,2016,RS,13,1760,430861,262.0
PSB,2016,SC,13,793,236078,96.0
PSB,2016,SE,13,351,85454,69.0
PSB,2016,SP,13,4082,1128624,453.0
PSB,2016,TO,13,341,49341,75.0
PSC,2016,AL,13,246,55004,36.0
PSC,2016,AM,13,26,3418,6.0
PSC,2016,BA,13,1210,294951,134.0
PSC,2016,CE,13,233,68766,26.0
PSC,2016,ES,13,259,64335,24.0
PSC,2016,GO,13,476,88967,44.0
PSC,2016,MG,13,2182,346468,208.0
PSC,2016,MS,13,150,27864,10.0
PSC,2016,MT,13,542,94752,67.0
PSC,2016,PB,13,294,65907,53.0
PSC,2016,PE,13,407,147712,49.0
PSC,2016,PI,13,162,29678,16.0
PSC,2016,PR,13,1947,422753,302.0
PSC,2016,RJ,13,765,352193,41.0
PSC,2016,RN,13,81,15601,4.0
PSC,2016,RS,13,310,54399,14.0
PSC,2016,SC,13,342,83392,16.0
PSC,2016,SE,13,273,62019,61.0
PSC,2016,SP,13,2380,540384,149.0
PSC,2016,TO,13,236,34105,56.0
PSD,2016,AL,13,314,97707,69.0
PSD,2016,AM,13,53,8080,7.0
PSD,2016,BA,13,2510,686612,594.0
PSD,2016,CE,13,791,355784,233.0
PSD,2016,ES,13,294,71228,36.0
PSD,2016,GO,13,1094,209903,198.0
PSD,2016,MG,13,3486,531742,459.0
PSD,2016,MS,13,230,57300,27.0
PSD,2016,MT,13,687,129716,173.0
PSD,2016,PB,13,574,153048,183.0
PSD,2016,PE,13,944,353136,209.0
PSD,2016,PI,13,650,145655,203.0
PSD,2016,PR,13,1540,366895,266.0
PSD,2016,RJ,13,557,222499,36.0
PSD,2016,RN,13,1017,243319,280.0
PSD,2016,RS,13,713,178252,96.0
PSD,2016,SC,13,1965,536368,456.0
PSD,2016,SE,13,347,85057,86.0
PSD,2016,SP,13,4403,1182309,535.0
PSD,2016,TO,13,529,60705,141.0
PSDB,2016,AL,13,342,133111,78.0
PSDB,2016,AM,13,53,5035,5.0
PSDB,2016,BA,13,1441,402056,238.0
PSDB,2016,CE,13,614,243852,122.0
PSDB,2016,ES,13,618,117344,67.0
PSDB,2016,GO,13,1600,309581,337.0
PSDB,2016,MG,13,5388,847452,902.0
PSDB,2016,MS,13,697,206850,165.0
PSDB,2016,MT,13,987,183897,191.0
PSDB,2016,PB,13,840,198153,228.0
PSDB,2016,PE,13,748,246366,116.0
PSDB,2016,PI,13,367,109864,121.0
PSDB,2016,PR,13,1921,451355,402.0
PSDB,2016,RJ,13,961,316688,55.0
PSDB,2016,RN,13,331,88246,105.0
PSDB,2016,RS,13,1642,382326,272.0
PSDB,2016,SC,13,1741,426915,355.0
PSDB,2016,SE,13,175,39921,34.0
PSDB,2016,SP,13,6725,2344089,1034.0
PSDB,2016,TO,13,299,38179,70.0
PSDC,2016,AL,13,91,25762,20.0
PSDC,2016,AM,13,42,3180,1.0
PSDC,2016,BA,13,364,59275,22.0
PSDC,2016,CE,13,165,58964,20.0
PSDC,2016,ES,13,186,46147,14.0
PSDC,2016,GO,13,450,110430,25.0
PSDC,2016,MG,13,953,162793,57.0
PSDC,2016,MS,13,35,2493,1.0
PSDC,2016,MT,13,76,20804,6.0
PSDC,2016,PB,13,112,59409,26.0
PSDC,2016,PE,13,306,80351,19.0
PSDC,2016,PI,13,133,34276,11.0
PSDC,2016,PR,13,408,100140,15.0
PSDC,2016,RJ,13,633,175435,22.0
PSDC,2016,RN,13,133,31690,21.0
PSDC,2016,RS,13,59,8837,
PSDC,2016,SC,13,66,9749,
PSDC,2016,SE,13,85,21105,11.0
PSDC,2016,SP,13,1096,196714,19.0
PSDC,2016,TO,13,142,24923,15.0
PSL,2016,AL,13,209,53096,37.0
PSL,2016,AM,13,14,686,
PSL,2016,BA,13,1173,262180,200.0
PSL,2016,CE,13,287,95528,23.0
